# t x0 y0 vx0 vy0 x1 y1 vx1 vy1 x2 y2 vx2 vy2 E Px Py r_probe_earth perigee
2.1300000000e+04 7.5276943593e+03 1.4211367531e+02 7.0663871051e-01 2.0013955107e-02 3.8378827880e+08 2.1757051451e+07 -5.7423409704e+01 1.0203736108e+03 3.1346901093e+08 2.5531145903e+07 -6.4732462451e+01 1.1959404955e+03 -3.7819715772e+28 -1.5518356372e+09 7.5106780000e+25 3.1449949702e+08 3.0778800000e+08
2.1600000000e+04 7.7411772682e+03 1.4820280265e+02 7.1658060772e-01 2.0581548824e-02 3.8377093059e+08 2.2063156632e+07 -5.8231315680e+01 1.0203274866e+03 3.1344945490e+08 2.5889910866e+07 -6.5641010665e+01 1.1958256618e+03 -3.7819715772e+28 -1.4450191512e+09 7.5106780000e+25 3.1450912183e+08 3.0778800000e+08
2.1900000000e+04 7.9576426787e+03 1.5446339760e+02 7.2652205353e-01 2.1157072472e-02 3.8375334002e+08 2.2369247878e+07 -5.9039184973e+01 1.0202807180e+03 3.1342962634e+08 2.6248641141e+07 -6.6549425747e+01 1.1957092401e+03 -3.7819715772e+28 -2.0993928647e+09 7.5106780000e+25 3.1451887934e+08 3.0778800000e+08
2.2200000000e+04 8.1770904545e+03 1.6089783909e+02 7.3646304167e-01 2.1740525698e-02 3.8373550709e+08 2.2675324998e+07 -5.9847017075e+01 1.0202333049e+03 3.1340952526e+08 2.6607336251e+07 -6.7457705858e+01 1.1955912312e+03 -3.7819715772e+28 -1.6228113910e+09 7.5106780000e+25 3.1452876946e+08 3.0778800000e+08
2.2500000000e+04 8.3995204574e+03 1.6750850594e+02 7.4640356588e-01 2.2331908146e-02 3.8371743181e+08 2.2981387797e+07 -6.0654811476e+01 1.0201852476e+03 3.1338915173e+08 2.6965995721e+07 -6.8365849161e+01 1.1954716359e+03 -3.7819715772e+28 -2.2888796764e+09 7.5106780000e+25 3.1453879211e+08 3.0778800000e+08
2.2800000000e+04 8.6249325470e+03 1.7429777687e+02 7.5634361989e-01 2.2931219455e-02 3.8369911420e+08 2.3287436082e+07 -6.1462567669e+01 1.0201365459e+03 3.1336850577e+08 2.7324619074e+07 -6.9273853818e+01 1.1953504550e+03 -3.7819715772e+28 -1.9843254334e+09 7.5106780000e+25 3.1454894722e+08 3.0778800000e+08
2.3100000000e+04 8.8533265816e+03 1.8126803046e+02 7.6628319744e-01 2.3538459257e-02 3.8368055427e+08 2.3593469660e+07 -6.2270285143e+01 1.0200871999e+03 3.1334758743e+08 2.7683205836e+07 -7.0181717992e+01 1.1952276891e+03 -3.7819715772e+28 -2.1230531801e+09 7.5106780000e+25 3.1455923470e+08 3.0778800000e+08
2.3400000000e+04 9.0847024172e+03 1.8842164523e+02 7.7622229228e-01 2.4153627182e-02 3.8366175204e+08 2.3899488338e+07 -6.3077963390e+01 1.0200372097e+03 3.1332639675e+08 2.8041755530e+07 -7.1089439846e+01 1.1951033392e+03 -3.7819715772e+28 -1.7044059561e+09 7.5106780000e+25 3.1456965447e+08 3.0778800000e+08
2.3700000000e+04 9.3190599081e+03 1.9576099955e+02 7.8616089814e-01 2.4776722855e-02 3.8364270750e+08 2.4205491921e+07 -6.3885601901e+01 1.0199865752e+03 3.1330493378e+08 2.8400267681e+07 -7.1997017545e+01 1.1949774060e+03 -3.7819715772e+28 -1.5132021446e+09 7.5106780000e+25 3.1458020644e+08 3.0778800000e+08
2.4000000000e+04 9.5563989066e+03 2.0328847168e+02 7.9609900875e-01 2.5407745893e-02 3.8362342068e+08 2.4511480218e+07 -6.4693200167e+01 1.0199352965e+03 3.1328319855e+08 2.8758741815e+07 -7.2904449253e+01 1.1948498903e+03 -3.7819715772e+28 -1.9507866276e+09 7.5106780000e+25 3.1459089053e+08 3.0778800000e+08
2.4300000000e+04 9.7967192632e+03 2.1100643978e+02 8.0603661786e-01 2.6046695911e-02 3.8360389158e+08 2.4817453035e+07 -6.5500757680e+01 1.0198833737e+03 3.1326119112e+08 2.9117177457e+07 -7.3811733136e+01 1.1947207930e+03 -3.7819715772e+28 -1.3441806313e+09 7.5106780000e+25 3.1460170666e+08 3.0778800000e+08
2.4600000000e+04 1.0040020827e+04 2.1891728189e+02 8.1597371921e-01 2.6693572520e-02 3.8358412023e+08 2.5123410178e+07 -6.6308273930e+01 1.0198308067e+03 3.1323891153e+08 2.9475574133e+07 -7.4718867358e+01 1.1945901148e+03 -3.7819715772e+28 -2.2642160852e+09 7.5106780000e+25 3.1461265472e+08 3.0778800000e+08
2.4900000000e+04 1.0286303443e+04 2.2702337591e+02 8.2591030653e-01 2.7348375323e-02 3.8356410662e+08 2.5429351455e+07 -6.7115748409e+01 1.0197775956e+03 3.1321635982e+08 2.9833931368e+07 -7.5625850086e+01 1.1944578565e+03 -3.7819715772e+28 -1.8844731761e+09 7.5106780000e+25 3.1462373464e+08 3.0778800000e+08
2.5200000000e+04 1.0535566958e+04 2.3532709966e+02 8.3584637357e-01 2.8011103920e-02 3.8354385078e+08 2.5735276671e+07 -6.7923180609e+01 1.0197237405e+03 3.1319353603e+08 3.0192248689e+07 -7.6532679487e+01 1.1943240191e+03 -3.7819715772e+28 -1.5206401785e+09 7.5106780000e+25 3.1463494633e+08 3.0778800000e+08
2.5500000000e+04 1.0787811215e+04 2.4383083080e+02 8.4578191405e-01 2.8681757907e-02 3.8352335272e+08 2.6041185634e+07 -6.8730570019e+01 1.0196692413e+03 3.1317044023e+08 3.0550525621e+07 -7.7439353727e+01 1.1941886034e+03 -3.7819715772e+28 -1.7184378286e+09 7.5106780000e+25 3.1464628969e+08 3.0778800000e+08
2.5800000000e+04 1.1043036054e+04 2.5253694690e+02 8.5571692174e-01 2.9360336873e-02 3.8350261245e+08 2.6347078151e+07 -6.9537916133e+01 1.0196140981e+03 3.1314707244e+08 3.0908761693e+07 -7.8345870975e+01 1.1940516103e+03 -3.7819715772e+28 -6.8031361330e+08 7.5106780000e+25 3.1465776464e+08 3.0778800000e+08
2.6100000000e+04 1.1301241314e+04 2.6144782538e+02 8.6565139036e-01 3.0046840403e-02 3.8348162998e+08 2.6652954029e+07 -7.0345218441e+01 1.0195583109e+03 3.1312343272e+08 3.1266956430e+07 -7.9252229398e+01 1.1939130406e+03 -3.7819715772e+28 5.6146171028e+07 7.5106780000e+25 3.1466937108e+08 3.0778800000e+08
2.6400000000e+04 1.1562426833e+04 2.7056584356e+02 8.7558531365e-01 3.0741268078e-02 3.8346040532e+08 2.6958813074e+07 -7.1152476434e+01 1.0195018798e+03 3.1309952112e+08 3.1625109360e+07 -8.0158427166e+01 1.1937728951e+03 -3.7819715772e+28 4.1274760143e+08 7.5106780000e+25 3.1468110891e+08 3.0778800000e+08
2.6700000000e+04 1.1826592447e+04 2.7989337860e+02 8.8551868536e-01 3.1443619474e-02 3.8343893849e+08 2.7264655092e+07 -7.1959689604e+01 1.0194448048e+03 3.1307533768e+08 3.1983220010e+07 -8.1064462447e+01 1.1936311749e+03 -3.7819715772e+28 2.1092769984e+08 7.5106780000e+25 3.1469297805e+08 3.0778800000e+08
2.7000000000e+04 1.2093737989e+04 2.8943280757e+02 8.9545149923e-01 3.2153894161e-02 3.8341722951e+08 2.7570479892e+07 -7.2766857442e+01 1.0193870859e+03 3.1305088246e+08 3.2341287907e+07 -8.1970333412e+01 1.1934878808e+03 -3.7819715772e+28 -1.5236501437e+08 7.5106780000e+25 3.1470497839e+08 3.0778800000e+08
2.7300000000e+04 1.2363863290e+04 2.9918650739e+02 9.0538374900e-01 3.2872091705e-02 3.8339527838e+08 2.7876287280e+07 -7.3573979440e+01 1.0193287232e+03 3.1302615550e+08 3.2699312581e+07 -8.2876038232e+01 1.1933430137e+03 -3.7819715772e+28 -2.4946235074e+08 7.5106780000e+25 3.1471710984e+08 3.0778800000e+08
2.7600000000e+04 1.2636968181e+04 3.0915685484e+02 9.1531542841e-01 3.3598211667e-02 3.8337308513e+08 2.8182077062e+07 -7.4381055089e+01 1.0192697167e+03 3.1300115685e+08 3.3057293558e+07 -8.3781575076e+01 1.1931965745e+03 -3.7819715772e+28 -1.9837719204e+07 7.5106780000e+25 3.1472937231e+08 3.0778800000e+08
2.7900000000e+04 1.2913052490e+04 3.1934622658e+02 9.2524653121e-01 3.4332253604e-02 3.8335064976e+08 2.8487849045e+07 -7.5188083880e+01 1.0192100664e+03 3.1297588657e+08 3.3415230368e+07 -8.4686942118e+01 1.1930485641e+03 -3.7819715772e+28 7.5884386758e+08 7.5106780000e+25 3.1474176569e+08 3.0778800000e+08
2.8200000000e+04 1.3192116042e+04 3.2975699915e+02 9.3517705113e-01 3.5074217066e-02 3.8332797228e+08 2.8793603037e+07 -7.5995065306e+01 1.0191497724e+03 3.1295034470e+08 3.3773122540e+07 -8.5592137529e+01 1.1928989836e+03 -3.7819715772e+28 1.0285088097e+09 7.5106780000e+25 3.1475428988e+08 3.0778800000e+08
2.8500000000e+04 1.3474158661e+04 3.4039154893e+02 9.4510698193e-01 3.5824101600e-02 3.8330505272e+08 2.9099338844e+07 -7.6801998858e+01 1.0190888347e+03 3.1292453130e+08 3.4130969602e+07 -8.6497159482e+01 1.1927478338e+03 -3.7819715772e+28 1.0683363437e+09 7.5106780000e+25 3.1476694479e+08 3.0778800000e+08
2.8800000000e+04 1.3759180171e+04 3.5125225217e+02 9.5503631733e-01 3.6581906748e-02 3.8328189109e+08 2.9405056274e+07 -7.7608884027e+01 1.0190272534e+03 3.1289844642e+08 3.4488771083e+07 -8.7402006151e+01 1.1925951157e+03 -3.7819715772e+28 1.0819276692e+09 7.5106780000e+25 3.1477973031e+08 3.0778800000e+08
2.9100000000e+04 1.4047180392e+04 3.6234148499e+02 9.6496505110e-01 3.7347632047e-02 3.8325848740e+08 2.9710755132e+07 -7.8415720304e+01 1.0189650285e+03 3.1287209012e+08 3.4846526514e+07 -8.8306675711e+01 1.1924408303e+03 -3.7819715772e+28 -4.2122770197e+08 7.5106780000e+25 3.1479264634e+08 3.0778800000e+08
2.9400000000e+04 1.4338159141e+04 3.7366162337e+02 9.7489317697e-01 3.8121277028e-02 3.8323484166e+08 3.0016435226e+07 -7.9222507182e+01 1.0189021599e+03 3.1284546244e+08 3.5204235425e+07 -8.9211166335e+01 1.1922849785e+03 -3.7819715772e+28 -6.9870671636e+08 7.5106780000e+25 3.1480569277e+08 3.0778800000e+08
2.9700000000e+04 1.4632116236e+04 3.8521504313e+02 9.8482068868e-01 3.8902841219e-02 3.8321095390e+08 3.0322096364e+07 -8.0029244153e+01 1.0188386479e+03 3.1281856343e+08 3.5561897345e+07 -9.0115476200e+01 1.1921275614e+03 -3.7819715772e+28 -6.3043459708e+08 7.5106780000e+25 3.1481886950e+08 3.0778800000e+08
3.0000000000e+04 1.4929051492e+04 3.9700411997e+02 9.9474757998e-01 3.9692324141e-02 3.8318682412e+08 3.0627738351e+07 -8.0835930707e+01 1.0187744923e+03 3.1279139317e+08 3.5919511805e+07 -9.1019603481e+01 1.1919685799e+03 -3.7819715772e+28 4.6460228207e+07 7.5106780000e+25 3.1483217643e+08 3.0778800000e+08
3.0300000000e+04 1.5228964722e+04 4.0903122944e+02 1.0046738446e+00 4.0489725313e-02 3.8316245234e+08 3.0933360995e+07 -8.1642566337e+01 1.0187096933e+03 3.1276395169e+08 3.6277078336e+07 -9.1923546356e+01 1.1918080349e+03 -3.7819715772e+28 1.3248152537e+09 7.5106780000e+25 3.1484561344e+08 3.0778800000e+08
3.0600000000e+04 1.5531855736e+04 4.2129874694e+02 1.0145994763e+00 4.1295044247e-02 3.8313783858e+08 3.1238964102e+07 -8.2449150534e+01 1.0186442509e+03 3.1273623906e+08 3.6634596470e+07 -9.2827303002e+01 1.1916459277e+03 -3.7819715772e+28 2.3515842104e+08 7.5106780000e+25 3.1485918043e+08 3.0778800000e+08
3.0900000000e+04 1.5837724343e+04 4.3380904772e+02 1.0245244689e+00 4.2108280451e-02 3.8311298286e+08 3.1544547481e+07 -8.3255682790e+01 1.0185781650e+03 3.1270825533e+08 3.6992065737e+07 -9.3730871597e+01 1.1914822591e+03 -3.7819715772e+28 -3.5407290919e+07 7.5106780000e+25 3.1487287730e+08 3.0778800000e+08
3.1200000000e+04 1.6146570352e+04 4.4656450689e+02 1.0344488160e+00 4.2929433428e-02 3.8308788518e+08 3.1850110937e+07 -8.4062162597e+01 1.0185114359e+03 3.1268000055e+08 3.7349485669e+07 -9.4634250320e+01 1.1913170301e+03 -3.7819715772e+28 8.9838638129e+08 7.5106780000e+25 3.1488670393e+08 3.0778800000e+08
3.1500000000e+04 1.6458393568e+04 4.5956749940e+02 1.0443725115e+00 4.3758502675e-02 3.8306254557e+08 3.2155654278e+07 -8.4868589447e+01 1.0184440634e+03 3.1265147480e+08 3.7706855799e+07 -9.5537437350e+01 1.1911502419e+03 -3.7819715772e+28 1.2664674273e+09 7.5106780000e+25 3.1490066021e+08 3.0778800000e+08
3.1800000000e+04 1.6773193794e+04 4.7282040007e+02 1.0542955490e+00 4.4595487686e-02 3.8303696403e+08 3.2461177311e+07 -8.5674962831e+01 1.0183760477e+03 3.1262267811e+08 3.8064175659e+07 -9.6440430868e+01 1.1909818955e+03 -3.7819715772e+28 8.6421292177e+08 7.5106780000e+25 3.1491474602e+08 3.0778800000e+08
3.2100000000e+04 1.7090970831e+04 4.8632558354e+02 1.0642179223e+00 4.5440387949e-02 3.8301114059e+08 3.2766679842e+07 -8.6481282242e+01 1.0183073888e+03 3.1259361056e+08 3.8421444781e+07 -9.7343229056e+01 1.1908119919e+03 -3.7819715772e+28 5.9581553056e+08 7.5106780000e+25 3.1492896127e+08 3.0778800000e+08
3.2400000000e+04 1.7411724480e+04 5.0008542431e+02 1.0741396252e+00 4.6293202948e-02 3.8298507527e+08 3.3072161680e+07 -8.7287547171e+01 1.0182380867e+03 3.1256427219e+08 3.8778662698e+07 -9.8245830093e+01 1.1906405322e+03 -3.7819715772e+28 -1.0044751932e+08 7.5106780000e+25 3.1494330583e+08 3.0778800000e+08
3.2700000000e+04 1.7735454538e+04 5.1410229673e+02 1.0840606514e+00 4.7153932162e-02 3.8295876807e+08 3.3377622630e+07 -8.8093757111e+01 1.0181681415e+03 3.1253466308e+08 3.9135828944e+07 -9.9148232164e+01 1.1904675175e+03 -3.7819715772e+28 1.5717028537e+09 7.5106780000e+25 3.1495777958e+08 3.0778800000e+08
3.3000000000e+04 1.8062160802e+04 5.2837857498e+02 1.0939809946e+00 4.8022575064e-02 3.8293221902e+08 3.3683062500e+07 -8.8899911553e+01 1.0180975532e+03 3.1250478327e+08 3.9492943053e+07 -1.0005043345e+02 1.1902929488e+03 -3.7819715772e+28 6.9004029645e+08 7.5106780000e+25 3.1497238242e+08 3.0778800000e+08
3.3300000000e+04 1.8391843066e+04 5.4291663308e+02 1.1039006487e+00 4.8899131124e-02 3.8290542813e+08 3.3988481098e+07 -8.9706009989e+01 1.0180263218e+03 3.1247463284e+08 3.9850004558e+07 -1.0095243214e+02 1.1901168273e+03 -3.7819715772e+28 1.7516855432e+08 7.5106780000e+25 3.1498711423e+08 3.0778800000e+08
3.3600000000e+04 1.8724501122e+04 5.5771884491e+02 1.1138196073e+00 4.9783599805e-02 3.8287839542e+08 3.4293878229e+07 -9.0512051912e+01 1.0179544474e+03 3.1244421184e+08 4.0207012994e+07 -1.0185422641e+02 1.1899391540e+03 -3.7819715772e+28 5.8205322924e+08 7.5106780000e+25 3.1500197489e+08 3.0778800000e+08
3.3900000000e+04 1.9060134760e+04 5.7278758417e+02 1.1237378643e+00 5.0675980567e-02 3.8285112090e+08 3.4599253702e+07 -9.1318036813e+01 1.0178819301e+03 3.1241352032e+08 4.0563967896e+07 -1.0275581445e+02 1.1897599301e+03 -3.7819715772e+28 1.8496441560e+09 7.5106780000e+25 3.1501696427e+08 3.0778800000e+08
3.4200000000e+04 1.9398743770e+04 5.8812522441e+02 1.1336554133e+00 5.1576272865e-02 3.8282360460e+08 3.4904607323e+07 -9.2123964185e+01 1.0178087699e+03 3.1238255837e+08 4.0920868798e+07 -1.0365719445e+02 1.1895791567e+03 -3.7819715772e+28 1.8586584180e+09 7.5106780000e+25 3.1503208227e+08 3.0778800000e+08
3.4500000000e+04 1.9740327937e+04 6.0373413899e+02 1.1435722481e+00 5.2484476148e-02 3.8279584653e+08 3.5209938899e+07 -9.2929833520e+01 1.0177349668e+03 3.1235132603e+08 4.1277715235e+07 -1.0455836460e+02 1.1893968348e+03 -3.7819715772e+28 1.1085670856e+09 7.5106780000e+25 3.1504732876e+08 3.0778800000e+08
3.4800000000e+04 2.0084887047e+04 6.1961670114e+02 1.1534883624e+00 5.3400589861e-02 3.8276784671e+08 3.5515248239e+07 -9.3735644310e+01 1.0176605209e+03 3.1231982337e+08 4.1634506744e+07 -1.0545932307e+02 1.1892129657e+03 -3.7819715772e+28 1.3047643429e+09 7.5106780000e+25 3.1506270362e+08 3.0778800000e+08
3.5100000000e+04 2.0432420882e+04 6.3577528389e+02 1.1634037501e+00 5.4324613444e-02 3.8273960515e+08 3.5820535148e+07 -9.4541396047e+01 1.0175854321e+03 3.1228805046e+08 4.1991242860e+07 -1.0636006807e+02 1.1890275505e+03 -3.7819715772e+28 2.7838364573e+09 7.5106780000e+25 3.1507820673e+08 3.0778800000e+08
3.5400000000e+04 2.0782929223e+04 6.5221226014e+02 1.1733184048e+00 5.5256546332e-02 3.8271112188e+08 3.6125799434e+07 -9.5347088223e+01 1.0175097007e+03 3.1225600735e+08 4.2347923120e+07 -1.0726059777e+02 1.1888405903e+03 -3.7819715772e+28 1.8212863052e+09 7.5106780000e+25 3.1509383796e+08 3.0778800000e+08
3.5700000000e+04 2.1136411851e+04 6.6893000257e+02 1.1832323203e+00 5.6196387956e-02 3.8268239690e+08 3.6431040904e+07 -9.6152720331e+01 1.0174333266e+03 3.1222369412e+08 4.2704547060e+07 -1.0816091038e+02 1.1886520864e+03 -3.7819715772e+28 3.0010295443e+09 7.5106780000e+25 3.1510959720e+08 3.0778800000e+08
3.6000000000e+04 2.1492868541e+04 6.8593088372e+02 1.1931454905e+00 5.7144137741e-02 3.8265343025e+08 3.6736259365e+07 -9.6958291863e+01 1.0173563098e+03 3.1219111083e+08 4.3061114217e+07 -1.0906100408e+02 1.1884620398e+03 -3.7819715772e+28 3.8439200282e+09 7.5106780000e+25 3.1512548431e+08 3.0778800000e+08
3.6300000000e+04 2.1852299070e+04 7.0321727597e+02 1.2030579089e+00 5.8099795107e-02 3.8262422193e+08 3.7041454625e+07 -9.7763802311e+01 1.0172786505e+03 3.1215825754e+08 4.3417624129e+07 -1.0996087706e+02 1.1882704517e+03 -3.7819715772e+28 4.9416039984e+09 7.5106780000e+25 3.1514149917e+08 3.0778800000e+08
3.6600000000e+04 2.2214703211e+04 7.2079155149e+02 1.2129695694e+00 5.9063359471e-02 3.8259477197e+08 3.7346626491e+07 -9.8569251168e+01 1.0172003486e+03 3.1212513432e+08 4.3774076334e+07 -1.1086052752e+02 1.1880773234e+03 -3.7819715772e+28 6.3668194515e+09 7.5106780000e+25 3.1515764165e+08 3.0778800000e+08
3.6900000000e+04 2.2580080735e+04 7.3865608229e+02 1.2228804657e+00 6.0034830243e-02 3.8256508039e+08 3.7651774770e+07 -9.9374637927e+01 1.0171214042e+03 3.1209174125e+08 4.4130470369e+07 -1.1175995364e+02 1.1878826560e+03 -3.7819715772e+28 7.1579904238e+09 7.5106780000e+25 3.1517391163e+08 3.0778800000e+08
3.7200000000e+04 2.2948431413e+04 7.5681324022e+02 1.2327905916e+00 6.1014206830e-02 3.8253514720e+08 3.7956899270e+07 -1.0017996208e+02 1.0170418173e+03 3.1205807837e+08 4.4486805774e+07 -1.1265915364e+02 1.1876864507e+03 -3.7819715772e+28 6.9806910351e+09 7.5106780000e+25 3.1519030897e+08 3.0778800000e+08
3.7500000000e+04 2.3319755012e+04 7.7526539691e+02 1.2426999409e+00 6.2001488632e-02 3.8250497242e+08 3.8261999797e+07 -1.0098522312e+02 1.0169615881e+03 3.1202414578e+08 4.4843082086e+07 -1.1355812569e+02 1.1874887088e+03 -3.7819715772e+28 7.8478817542e+09 7.5106780000e+25 3.1520683355e+08 3.0778800000e+08
3.7800000000e+04 2.3694051299e+04 7.9401492386e+02 1.2526085072e+00 6.2996675047e-02 3.8247455607e+08 3.8567076158e+07 -1.0179042053e+02 1.0168807165e+03 3.1198994352e+08 4.5199298846e+07 -1.1445686800e+02 1.1872894315e+03 -3.7819715772e+28 7.1326666282e+09 7.5106780000e+25 3.1522348524e+08 3.0778800000e+08
3.8100000000e+04 2.4071320038e+04 8.1306419234e+02 1.2625162844e+00 6.3999765466e-02 3.8244389817e+08 3.8872128162e+07 -1.0259555382e+02 1.0167992026e+03 3.1195547168e+08 4.5555455592e+07 -1.1535537876e+02 1.1870886199e+03 -3.7819715772e+28 6.8341084277e+09 7.5106780000e+25 3.1524026390e+08 3.0778800000e+08
3.8400000000e+04 2.4451560990e+04 8.3241557348e+02 1.2724232662e+00 6.5010759276e-02 3.8241299874e+08 3.9177155616e+07 -1.0340062247e+02 1.0167170465e+03 3.1192073032e+08 4.5911551864e+07 -1.1625365618e+02 1.1868862754e+03 -3.7819715772e+28 7.6931138107e+09 7.5106780000e+25 3.1525716941e+08 3.0778800000e+08
3.8700000000e+04 2.4834773917e+04 8.5207143818e+02 1.2823294463e+00 6.6029655858e-02 3.8238185781e+08 3.9482158326e+07 -1.0420562598e+02 1.0166342481e+03 3.1188571951e+08 4.6267587204e+07 -1.1715169845e+02 1.1866823992e+03 -3.7819715772e+28 7.7208302277e+09 7.5106780000e+25 3.1527420162e+08 3.0778800000e+08
3.9000000000e+04 2.5220958577e+04 8.7203415721e+02 1.2922348186e+00 6.7056454591e-02 3.8235047538e+08 3.9787136100e+07 -1.0501056384e+02 1.0165508076e+03 3.1185043932e+08 4.6623561151e+07 -1.1804950376e+02 1.1864769925e+03 -3.7819715772e+28 8.0669189280e+09 7.5106780000e+25 3.1529136041e+08 3.0778800000e+08
3.9300000000e+04 2.5610114727e+04 8.9230610109e+02 1.3021393767e+00 6.8091154845e-02 3.8231885147e+08 4.0092088746e+07 -1.0581543554e+02 1.0164667250e+03 3.1181488983e+08 4.6979473246e+07 -1.1894707033e+02 1.1862700566e+03 -3.7819715772e+28 9.4004682164e+09 7.5106780000e+25 3.1530864564e+08 3.0778800000e+08
3.9600000000e+04 2.6002242121e+04 9.1288964020e+02 1.3120431145e+00 6.9133755989e-02 3.8228698612e+08 4.0397016071e+07 -1.0662024057e+02 1.0163820004e+03 3.1177907110e+08 4.7335323032e+07 -1.1984439636e+02 1.1860615928e+03 -3.7819715772e+28 1.0320845914e+10 7.5106780000e+25 3.1532605717e+08 3.0778800000e+08
3.9900000000e+04 2.6397340513e+04 9.3378714471e+02 1.3219460257e+00 7.0184257385e-02 3.8225487934e+08 4.0701917882e+07 -1.0742497844e+02 1.0162966338e+03 3.1174298322e+08 4.7691110049e+07 -1.2074148004e+02 1.1858516023e+03 -3.7819715772e+28 1.1196033160e+10 7.5106780000e+25 3.1534359486e+08 3.0778800000e+08
4.0200000000e+04 2.6795409653e+04 9.5500098459e+02 1.3318481040e+00 7.1242658392e-02 3.8222253114e+08 4.1006793987e+07 -1.0822964862e+02 1.0162106252e+03 3.1170662624e+08 4.8046833841e+07 -1.2163831959e+02 1.1856400864e+03 -3.7819715772e+28 1.1587893382e+10 7.5106780000e+25 3.1536125859e+08 3.0778800000e+08
4.0500000000e+04 2.7196449292e+04 9.7653352964e+02 1.3417493432e+00 7.2308958361e-02 3.8218994155e+08 4.1311644193e+07 -1.0903425061e+02 1.0161239747e+03 3.1167000025e+08 4.8402493949e+07 -1.2253491320e+02 1.1854270465e+03 -3.7819715772e+28 1.0781122294e+10 7.5106780000e+25 3.1537904821e+08 3.0778800000e+08
4.0800000000e+04 2.7600459175e+04 9.9838714944e+02 1.3516497371e+00 7.3383156642e-02 3.8215711060e+08 4.1616468308e+07 -1.0983878391e+02 1.0160366824e+03 3.1163310532e+08 4.8758089916e+07 -1.2343125908e+02 1.1852124838e+03 -3.7819715772e+28 1.1621581698e+10 7.5106780000e+25 3.1539696357e+08 3.0778800000e+08
4.1100000000e+04 2.8007439049e+04 1.0205642134e+03 1.3615492794e+00 7.4465252577e-02 3.8212403829e+08 4.1921266138e+07 -1.1064324801e+02 1.0159487483e+03 3.1159594152e+08 4.9113621287e+07 -1.2432735544e+02 1.1849963996e+03 -3.7819715772e+28 1.1528503621e+10 7.5106780000e+25 3.1541500455e+08 3.0778800000e+08
4.1400000000e+04 2.8417388657e+04 1.0430670907e+03 1.3714479639e+00 7.5555245504e-02 3.8209072466e+08 4.2226037493e+07 -1.1144764241e+02 1.0158601725e+03 3.1155850893e+08 4.9469087604e+07 -1.2522320049e+02 1.1847787953e+03 -3.7819715772e+28 1.0539633081e+10 7.5106780000e+25 3.1543317100e+08 3.0778800000e+08
4.1700000000e+04 2.8830307741e+04 1.0658981503e+03 1.3813457844e+00 7.6653134759e-02 3.8205716971e+08 4.2530782178e+07 -1.1225196658e+02 1.0157709549e+03 3.1152080762e+08 4.9824488412e+07 -1.2611879243e+02 1.1845596722e+03 -3.7819715772e+28 9.7514666565e+09 7.5106780000e+25 3.1545146277e+08 3.0778800000e+08
4.2000000000e+04 2.9246196040e+04 1.0890597611e+03 1.3912427345e+00 7.7758919669e-02 3.8202337348e+08 4.2835500001e+07 -1.1305622004e+02 1.0156810958e+03 3.1148283768e+08 5.0179823256e+07 -1.2701412948e+02 1.1843390316e+03 -3.7819715772e+28 9.8476493949e+09 7.5106780000e+25 3.1546987972e+08 3.0778800000e+08
4.2300000000e+04 2.9665053294e+04 1.1125542916e+03 1.4011388082e+00 7.8872599558e-02 3.8198933599e+08 4.3140190771e+07 -1.1386040227e+02 1.0155905951e+03 3.1144459917e+08 5.0535091680e+07 -1.2790920985e+02 1.1841168748e+03 -3.7819715772e+28 1.0583569094e+10 7.5106780000e+25 3.1548842172e+08 3.0778800000e+08
4.2600000000e+04 3.0086879237e+04 1.1363841103e+03 1.4110339991e+00 7.9994173745e-02 3.8195505725e+08 4.3444854294e+07 -1.1466451276e+02 1.0154994529e+03 3.1140609218e+08 5.0890293229e+07 -1.2880403175e+02 1.1838932033e+03 -3.7819715772e+28 1.0329722809e+10 7.5106780000e+25 3.1550708861e+08 3.0778800000e+08
