# t x0 y0 vx0 vy0 x1 y1 vx1 vy1 x2 y2 vx2 vy2 E Px Py r_probe_earth altitude_probe perigee dt_used a_probe P_drag
45600 34399.9458634016 1389.61435247242 1.50693910362241 0.0913787153789034 381952070.978725 46490256.1275914 -122.479691969365 1014.57299987421 310995900.48004 54439110.202181 -138.193707777797 1181.61100934248 -3.77441165071145e+28 36320252664.8869 7.50934940000001e+25 315690545.055225 309312445.055225 307780900 16 0.0030879866290446 0
45760 34641.4770589038 1404.28624617706 1.51220079506683 0.0920203287031603 381932440.015301 46652583.6381157 -122.907347171755 1014.52085138186 310973751.300929 54628157.7542104 -138.671017926651 1181.48332008352 -3.77441165071145e+28 39222721334.281 7.50934940000001e+25 315701143.825154 309323043.825154 307780900 16 0.0030881967803122 0
45920 34883.8501033693 1419.06097694213 1.51746221550602 0.0926641786155586 381912740.628805 46814902.7903384 -123.334980347618 1014.46852110603 310951525.758527 54817184.8419125 -139.148248879987 1181.35520528837 -3.77441165071145e+28 38180587423.785 7.50934940000001e+25 315711777.407434 309333677.407434 307780900 16 0.00308840731410351 0
46080 35127.0649533618 1433.93890261273 1.52272336399674 0.0933102650034909 381892972.822768 46977213.555175 -123.762591420288 1014.41600905588 310929223.865526 55006191.397219 -139.625400369255 1181.22666517455 -3.77441165071146e+28 39699603689.9249 7.50934940000001e+25 315722445.778712 309344345.778712 307780900 16 0.00308861822726247 0
46240 35371.1215652941 1448.92038101592 1.52798423959578 0.0939585877539586 381873136.600734 47139515.9035422 -124.190180313105 1014.3633152406 310906845.634661 55195177.3520963 -140.102472125999 1181.0976999602 -3.77441165071146e+28 38705733305.0956 7.50934940000001e+25 315733148.915568 309355048.915568 307780900 16 0.00308882951663059 0
46400 35616.019895428 1464.00576996062 1.53324484135999 0.0946091467535716 381853231.966255 47301809.8063583 -124.61774694941 1014.31043966939 310884391.078712 55384142.6385459 -140.579463881862 1180.96830986399 -3.77441165071146e+28 37695077577.0141 7.5093494e+25 315743886.794516 309365786.794516 307780900 16 0.00308904117904704 0
46560 35861.7598998744 1479.19542723761 1.53850516834623 0.0952619418885483 381833258.922901 47464095.2345432 -125.045291252551 1014.25738235151 310861860.2105 55573087.1886041 -141.056375368583 1180.83849510523 -3.77441165071146e+28 37218053793.175 7.5093494e+25 315754659.392003 309376559.392003 307780900 16 0.00308925321134866 0
46720 36108.3415345936 1494.48971061942 1.54376521961145 0.095916973044716 381813217.47425 47626372.1590182 -125.472813145876 1014.20414329623 310839253.04289 55762010.9343426 -141.533206318 1180.70825590379 -3.77441165071146e+28 37041849601.1241 7.5093494e+25 315765466.68441 309387366.68441 307780900 16 0.00308946561037011 0
46880 36355.7647553947 1509.88897786028 1.54902499421263 0.0965742401075103 381793107.623893 47788640.5507059 -125.900312552741 1014.15072251287 310816569.588788 55950913.8078681 -142.009956462048 1180.57759248012 -3.77441165071146e+28 40297536044.0027 7.5093494e+25 315776308.648053 309398208.648053 307780900 16 0.00308967837294387 0
47040 36604.029517936 1525.39358669605 1.55428449120677 0.0972337429619755 381772929.375436 47950900.3805306 -126.327789396502 1014.09712001077 310793809.861146 56139795.7413229 -142.486625532763 1180.44650505526 -3.77441165071146e+28 37610507017.2763 7.5093494e+25 315787185.259181 309409085.259181 307780900 16 0.00308989149590033 0
47200 36853.1357777249 1541.00389484418 1.55954370965096 0.0978954814927647 381752682.732494 48113151.6194181 -126.755243600521 1014.0433357993 310770973.872956 56328656.6668843 -142.963213262279 1180.31499385082 -3.77441165071146e+28 36928683524.0061 7.5093494e+25 315798096.493976 309419996.493976 307780900 16 0.00309010497606784 0
47360 37103.083490118 1556.72026000363 1.5648026486023 0.0985594555841397 381732367.698696 48275394.2382957 -127.182675088163 1013.98936988788 310748061.637254 56517496.5167654 -143.439719382829 1180.18305908901 -3.77441165071146e+28 36915534891.5775 7.5093494e+25 315809042.328558 309430942.328558 307780900 16 0.0030903188102728 0
47520 37353.8726103211 1572.54303985481 1.57006130711797 0.0992256651199708 381711984.277681 48437628.2080921 -127.610083782795 1013.93522228593 310725073.16712 56706315.2232149 -143.916143626749 1180.0507009926 -3.77441165071146e+28 36584184335.6091 7.5093494e+25 315820022.738979 309441922.738979 307780900 16 0.00309053299533972 0
47680 37605.5030933889 1588.47259205951 1.57531968425515 0.0998941099837371 381691532.473105 48599853.4997376 -128.037469607792 1013.88089300294 310702008.475675 56895112.7185171 -144.392485726474 1179.91791978494 -3.77441165071146e+28 36371150783.9528 7.5093494e+25 315831037.701224 309452937.701224 307780900 16 0.00309074752809127 0
47840 37857.9748942256 1604.50927426086 1.58057777907112 0.100564790058527 381671012.288631 48762070.0841639 -128.464832486529 1013.8263820484 310678867.576083 57083888.9349921 -144.868745414539 1179.78471568994 -3.77441165071146e+28 35988865228.6937 7.5093494e+25 315842087.191217 309463987.191217 307780900 16 0.00309096240534837 0
48000 38111.2879675843 1620.65344408324 1.58583559062317 0.101237705227036 381650423.727937 48924277.9323044 -128.892172342386 1013.77168943185 310655650.481552 57272643.8049958 -145.344922423584 1179.6510889321 -3.77441165071146e+28 38868492282.6056 7.5093494e+25 315853171.184814 309475071.184814 307780900 16 0.00309117762393023 0
48160 38365.4422680673 1636.90545913223 1.59109311796865 0.10191285537157 381629766.794713 49086477.015094 -129.319489098748 1013.71681516285 310632357.205331 57461377.2609203 -145.821016486349 1179.51703973648 -3.77441165071146e+28 38260428171.3335 7.5093494e+25 315864289.657806 309486189.657806 307780900 16 0.00309139318065441 0
48320 38620.4377501263 1653.26567699457 1.59635036016495 0.102590240374044 381609041.492662 49248667.3034689 -129.746782679002 1013.66175925101 310608987.760714 57650089.2351935 -146.297027335677 1179.38256832872 -3.77441165071146e+28 38383857840.3907 7.5093494e+25 315875442.585922 309497342.585922 307780900 16 0.00309160907233694 0
48480 38876.2743680619 1669.73445523803 1.60160731626953 0.103269860115979 381588247.825496 49410848.7683672 -130.17405300654 1013.60652170594 310585542.161036 57838779.6602796 -146.772954704515 1179.24767493501 -3.77441165071146e+28 37660877700.4353 7.5093494e+25 315886629.944823 309508529.944823 307780900 16 0.00309182529579232 0
48640 39132.952076024 1686.31215141145 1.60686398533986 0.103951714478509 381567385.796944 49573021.3807282 -130.601300004758 1013.55110253732 310562020.419675 58027448.4686789 -147.248798325912 1179.11235978213 -3.77441165071146e+28 39217347050.5406 7.5093494e+25 315897851.710107 309519751.710107 307780900 16 0.00309204184783363 0
48800 39390.4708280119 1702.99912304456 1.61212036643349 0.104635803342373 381546455.410743 49735185.1114931 -131.028523597054 1013.49550175483 310538422.550052 58216095.5929282 -147.724557933023 1178.97662309739 -3.77441165071146e+28 40441178359.1061 7.5093494e+25 315909107.857309 309531007.857309 307780900 16 0.00309225872527255 0
48960 39648.8305778737 1719.79572764803 1.617376458608 0.105322126587922 381525456.670645 49897339.9316042 -131.455723706833 1013.4397193682 310514748.565631 58404720.9656005 -148.200233259107 1178.8404651087 -3.77441165071145e+28 42409446863.1294 7.50934940000001e+25 315920398.361897 309542298.361897 307780900 16 0.00309247592491949 0
49120 39908.0312793072 1736.70232271332 1.62263226092104 0.106010684095112 381504389.580413 50059485.8120059 -131.882900257501 1013.38375538718 310490998.479919 58593324.5193056 -148.675824037527 1178.7038860445 -3.77441165071146e+28 40520422673.1165 7.50934940000001e+25 315931723.199277 309553623.199277 307780900 16 0.00309269344358359 0
49280 40168.0728858589 1753.71926571266 1.62788777243027 0.106701475743513 381483254.143823 50221622.7236436 -132.310053172469 1013.32760982157 310467172.306463 58781906.1866896 -149.151330001754 1178.5668861338 -3.77441165071145e+28 42392331555.9889 7.50934940000001e+25 315943082.34479 309564982.34479 307780900 16 0.00309291127807282 0
49440 40428.9553509251 1770.846914099 1.63314299219344 0.107394501412299 381462050.364663 50383750.6374648 -132.737182375154 1013.27128268119 310443270.058856 58970465.9004355 -149.626750885363 1178.42946560617 -3.77441165071146e+28 41374659560.1767 7.50934940000001e+25 315954475.773714 309576375.773714 307780900 16 0.00309312942519402 0
49600 40690.6786277508 1788.08562530589 1.63839791926832 0.108089760980256 381440778.246732 50545869.5244181 -133.164287788973 1013.21477397588 310419291.750731 59159003.593263 -150.102086422036 1178.29162469175 -3.77441165071145e+28 43391698615.6186 7.50934940000001e+25 315965903.461264 309587803.461264 307780900 16 0.00309334788175301 0
49760 40953.2426694306 1805.43575674748 1.64365255271273 0.108787254325777 381419437.793843 50707979.3554541 -133.591369337349 1013.15808371554 310395237.395766 59347519.1979285 -150.577336345563 1178.15336362119 -3.77441165071145e+28 45231143237.0334 7.50934940000001e+25 315977365.38259 309599265.38259 307780900 16 0.0030935666445546 0
49920 41216.6474289083 1822.89766581843 1.64890689158456 0.109486981326867 381398029.009821 50870080.1015247 -134.01842694371 1013.10121191007 310371107.007681 59536012.6472257 -151.052500389841 1178.01468262574 -3.77441165071145e+28 41518816805.5594 7.50934940000001e+25 315988861.51278 309610761.51278 307780900 16 0.00309378571040268 0
50080 41480.8928589769 1840.47170989385 1.65416093494174 0.110188941861136 381376551.898502 51032171.7335834 -134.445460531486 1013.04415856942 310346900.600236 59724483.8739852 -151.527578288874 1177.87558193719 -3.77441165071145e+28 41129698598.3858 7.50934940000001e+25 316000391.826857 309622291.826857 307780900 16 0.0030940050761003 0
50240 41745.9789122787 1858.15824632922 1.65941468184223 0.110893135805805 381355006.463736 51194254.2225856 -134.872470024113 1012.98692370358 310322618.187237 59912932.8110744 -152.002569776775 1177.73606178785 -3.77441165071145e+28 46600212871.4862 7.50934940000001e+25 316011956.299782 309633856.299782 307780900 16 0.00309422473844969 0
50400 42011.9055413052 1875.95763246036 1.66466813134406 0.111599563037705 381333392.709383 51356327.5394878 -135.299455345029 1012.92950732255 310298259.78253 60101359.3913984 -152.477474587768 1177.59612241061 -3.77441165071145e+28 43154243802.8893 7.50934940000001e+25 316023554.906455 309645454.906455 307780900 16 0.00309444469425237 0
50560 42278.6726983973 1893.87022560335 1.66992128250531 0.112308223433275 381311710.639319 51518391.6552485 -135.726416417677 1012.87190943638 310273825.400006 60289763.5478994 -152.952292456184 1177.45576403889 -3.77441165071145e+28 43090591650.4925 7.50934940000001e+25 316035187.621711 309657087.621711 307780900 16 0.00309466494030917 0
50720 42546.2803357451 1911.89638305446 1.67517413438409 0.113019116868563 381289960.257427 51680446.5408277 -136.153353165504 1012.81413005513 310249315.053596 60478145.213557 -153.427023116465 1177.31498690667 -3.77441165071145e+28 41868650227.7064 7.50934940000001e+25 316046854.420322 309668754.420322 307780900 16 0.00309488547342034 0
50880 42814.7284053882 1930.03646209011 1.68042668603859 0.113732243219225 381268141.567607 51842492.167187 -136.580265511962 1012.75616918893 310224728.757274 60666504.3213882 -153.901666303164 1177.17379124845 -3.77441165071145e+28 45315993877.2678 7.50934940000001e+25 316058555.276999 309680455.276999 307780900 16 0.00309510629038557 0
51040 43084.0168592153 1948.29081996678 1.68567893652702 0.114447602360528 381246254.573769 52004528.5052895 -137.007153380504 1012.6980268479 310200066.525058 60854840.8044477 -154.376221750943 1177.03217729929 -3.77441165071145e+28 46301765864.1511 7.50934940000001e+25 316070290.166391 309692190.166391 307780900 16 0.00309532738800408 0
51200 43354.1456489645 1966.65981392097 1.69093088490765 0.115165194167347 381224299.279835 52166555.5261002 -137.434016694591 1012.63970304221 310175328.371007 61043154.5958277 -154.850689194578 1176.89014529479 -3.77441165071145e+28 41916547559.5682 7.50934940000001e+25 316082059.063083 309703959.063083 307780900 16 0.00309554876307468 0
51360 43625.1147262231 1985.14380116913 1.69618253023882 0.115885018514167 381202275.68974 52328573.2005854 -137.860855377685 1012.58119778207 310150514.309224 61231445.6286583 -155.325068368955 1176.74769547106 -3.77441165071145e+28 39559959159.8751 7.50934940000001e+25 316093861.941599 309715761.941599 307780900 16 0.00309577041239582 0
51520 43896.924042428 2003.74313890759 1.70143387157888 0.116607075275081 381180183.807432 52490581.4997134 -138.287669353254 1012.52251107772 310125624.353851 61419713.8361073 -155.799359009074 1176.60482806479 -3.77441165071145e+28 40411349248.5766 7.50934940000001e+25 316105698.776403 309727598.776403 307780900 16 0.00309599233276563 0
51680 44169.5735488653 2022.45818431251 1.70668490798628 0.117331364323792 381158023.636869 52652580.3944538 -138.714458544769 1012.4636429394 310100658.519077 61607959.1513806 -156.273560850046 1176.46154331317 -3.77441165071145e+28 43369911867.2324 7.50934940000001e+25 316117569.541894 309739469.541894 307780900 16 0.00309621452098208 0
51840 44443.0631966703 2041.2892945398 1.71193563851948 0.118057885533612 381135795.182023 52814569.8557781 -139.141222875706 1012.40459337743 310075616.819129 61796181.5077218 -156.747673627097 1176.31784145394 -3.77441165071145e+28 43202911388.3687 7.50934940000001e+25 316129474.212412 309751374.212412 307780900 16 0.00309643697384291 0
52000 44717.392936828 2060.23682672508 1.717186062237 0.118786638777462 381113498.446878 52976549.8546592 -139.567962269545 1012.34536240213 310050499.26828 61984380.8384128 -157.221697075568 1176.17372272536 -3.77441165071145e+28 45223217826.3849 7.50934940000001e+25 316141412.762233 309763312.762233 307780900 16 0.00309665968814578 0
52160 44992.5627201725 2079.3011379836 1.72243617819743 0.119517623927872 381091133.435431 53138520.362072 -139.994676649768 1012.28595002386 310025305.880843 62172557.0767736 -157.69563093091 1176.02918736623 -3.77441165071145e+28 44110178878.4642 7.50934940000001e+25 316153385.165575 309775285.165575 307780900 16 0.00309688266068832 0
52320 45268.5724973873 2098.4825854102 1.7276859854594 0.120250840856983 381068700.151689 53300481.3489926 -140.421365939865 1012.22635625301 310000036.671175 62360710.1561625 -158.169474928695 1175.88423561587 -3.77441165071145e+28 47354514940.0274 7.50934940000001e+25 316165391.396593 309787291.396593 307780900 16 0.00309710588826816 0
52480 45545.4222190054 2117.7815260792 1.73293548308157 0.120986289436542 381046198.599672 53462432.7863992 -140.848030063327 1012.16658110001 309974691.653673 62548840.009976 -158.643228804604 1175.73886771414 -3.77441165071145e+28 41489997778.5551 7.50934940000001e+25 316177431.42938 309799331.42938 307780900 16 0.00309732936768301 0
52640 45823.1118354091 2137.19831704439 1.73818467012268 0.121723969537908 381023628.783415 53624374.6452714 -141.274668943651 1012.10662457531 309949270.842778 62736946.5716491 -159.11689229444 1175.5930839014 -3.77441165071145e+28 40480165466.4894 7.50934940000001e+25 316189505.237971 309811405.237971 307780900 16 0.00309755309573074 0
52800 46101.6412968301 2156.73331533894 1.74343354564152 0.122463881032049 381000990.706961 53786306.8965907 -141.701282504337 1012.0464866894 309923774.252973 62925029.7746554 -159.590465134118 1175.44688441856 -3.77441165071145e+28 41567433040.1502 7.50934940000001e+25 316201612.796339 309823512.796339 307780900 16 0.00309777706920939 0
52960 46381.0105533496 2176.38687797536 1.74868210869692 0.12320602378954 380978284.374368 53948229.51134 -142.127870668889 1011.98616745279 309898201.898784 63113089.5525068 -160.063947059672 1175.30026950703 -3.77441165071145e+28 42216394867.0056 7.50934940000001e+25 316213754.078395 309835654.078395 307780900 16 0.00309800128491731 0
53120 46661.2195548982 2196.15936194538 1.75393035834776 0.123950397680569 380955509.789705 54110142.4605041 -142.554433360818 1011.92566687605 309872553.794777 63301125.8387543 -160.537337807252 1175.15323940875 -3.77441165071145e+28 44408791941.6725 7.50934940000001e+25 316225929.057991 309847829.057991 307780900 16 0.00309822573965314 0
53280 46942.2682512558 2216.05112421998 1.75917829365299 0.12469700257493 380932666.957055 54272045.7150694 -142.980970503635 1011.86498496975 309846829.955562 63489138.5669873 -161.010637113129 1175.00579436619 -3.77441165071146e+28 41581184885.3694 7.50934940000001e+25 316238137.70892 309860037.70892 307780900 16 0.00309845043021591 0
53440 47224.1565920519 2236.06252174924 1.76442591367159 0.125445838342029 380909755.880511 54433939.2460241 -143.407482020859 1011.80412174451 309821030.395792 63677127.6708341 -161.483844713687 1174.85793462231 -3.77441165071146e+28 42542982594.8278 7.50934940000001e+25 316250380.004912 309872280.004912 307780900 16 0.00309867535340511 0
53600 47506.8845267653 2256.19391146233 1.7696732174626 0.126196904850879 380886776.564179 54595823.0243579 -143.833967836011 1011.74307721097 309795155.130159 63865093.083962 -161.956960345435 1174.7096604206 -3.77441165071146e+28 45529213353.7455 7.50934940000001e+25 316262655.919641 309884555.919641 307780900 16 0.00309890050602073 0
53760 47790.4520047243 2276.44565026741 1.77492020408512 0.126950201970104 380863729.012178 54757697.0210624 -144.260427872617 1011.68185137981 309769204.1734 64053034.7400773 -162.429983744997 1174.56097200507 -3.77441165071146e+28 45116109410.2444 7.50934940000001e+25 316274965.426717 309896865.426717 307780900 16 0.00309912588486332 0
53920 48074.8589751067 2296.81809505162 1.7801668725983 0.127705729567938 380840613.228638 54919561.2071308 -144.686862054208 1011.62044426175 309743177.540294 64240952.5729252 -162.902914649119 1174.41186962022 -3.77441165071146e+28 44455450118.8659 7.50934940000001e+25 316287308.499693 309909208.499693 307780900 16 0.00309935148673407 0
54080 48360.1053869397 2317.31160268096 1.78541322206135 0.128463487512222 380817429.217704 55081415.5535581 -145.113270304317 1011.55885586751 309717075.24566 64428846.5162904 -163.375752794667 1174.26235351108 -3.77441165071146e+28 44951135629.8464 7.50934940000001e+25 316299685.112062 309921585.112062 307780900 16 0.00309957730843484 0
54240 48646.1911891001 2337.92653000027 1.7906592515335 0.129223475670409 380794176.983528 55243260.0313409 -145.539652546484 1011.49708620788 309690897.304361 64616716.5039966 -163.848497918627 1174.11242392318 -3.77441165071145e+28 46318328593.3 7.50934940000001e+25 316312095.237258 309933995.237258 307780900 16 0.00309980334676824 0
54400 48933.1163303141 2358.66323383314 1.79590496007408 0.129985693909559 380770856.53028 55405094.6114777 -145.966008704252 1011.43513529366 309664643.731301 64804562.4699068 -164.321149758107 1173.96208110256 -3.77441165071145e+28 46583454159.2178 7.50934940000001e+25 316324538.848656 309946438.848656 307780900 16 0.0031000295985377 0
54560 49220.8807591573 2379.52207098187 1.80115034674244 0.130750142096345 380747467.862138 55566919.2649686 -146.392338701169 1011.37300313569 309638314.541427 64992384.3479235 -164.793708050339 1173.81132529576 -3.77441165071145e+28 46320025569.2862 7.50934940000001e+25 316337015.91957 309958915.91957 307780900 16 0.00310025606054748 0
54720 49509.4844240549 2400.50339822738 1.80639541059799 0.131516820097047 380724010.983295 55728733.9628154 -146.818642460786 1011.31068974483 309611909.749728 65180182.0719887 -165.266172532673 1173.66015674982 -3.77441165071145e+28 50677844396.5221 7.50934940000001e+25 316349526.423257 309971426.423257 307780900 16 0.0031004827296028 0
54880 49798.9272732818 2421.60757232918 1.81164015070021 0.132285727777554 380700485.897954 55890538.6760217 -147.244919906659 1011.24819513198 309585429.371234 65367955.5760839 -165.738542942587 1173.5085757123 -3.77441165071145e+28 48499581107.0953 7.50934940000001e+25 316362070.332916 309983970.332916 307780900 16 0.00310070960250985 0
55040 50089.209254962 2442.83495002528 1.81688456610861 0.133056865003366 380676892.610332 56052333.375593 -147.67117096235 1011.18551930808 309558873.421017 65555704.7942303 -166.210819017678 1173.35658243123 -3.77441165071145e+28 54383322457.5954 7.50934940000001e+25 316374647.621685 309996547.621685 307780900 16 0.00310093667607584 0
55200 50380.3303170693 2464.18588803215 1.82212865588277 0.133830231639592 380653231.124658 56214118.0325363 -148.097395551422 1011.1226622841 309532241.914193 65743429.6604888 -166.68300049567 1173.20417715516 -3.77441165071145e+28 56119172674.4933 7.50934940000001e+25 316387258.262646 310009158.262646 307780900 16 0.00310116394710912 0
55360 50672.2904074272 2485.66074304463 1.82737241908233 0.134605827550952 380629501.445172 56375892.6178605 -148.523593597447 1011.05962407101 309505534.865918 65931130.1089601 -167.155087114409 1173.05136013314 -3.77441165071145e+28 58899284499.4086 7.50934940000001e+25 316399902.228821 310021802.228821 307780900 16 0.00310139141241915 0
55520 50965.0894737082 2507.25987173589 1.83261585476695 0.135383652601773 380605703.576127 56537657.1025762 -148.949765023996 1010.99640467986 309478752.29139 66118806.0737849 -167.627078611869 1172.8981316147 -3.77441165071145e+28 62109530990.3848 7.50934940000002e+25 316412579.493175 310034479.493175 307780900 16 0.00310161906881664 0
55680 51258.727463435 2528.98363075738 1.83785896199639 0.136163706655994 380581837.521788 56699411.4576958 -149.37590975465 1010.93300412171 309451894.205849 66306457.4891437 -168.098974726147 1172.74449184986 -3.77441165071145e+28 65771956465.8893 7.50934940000001e+25 316425290.028615 310047190.028615 307780900 16 0.00310184691311356 0
55840 51553.2043239793 2550.83237673872 1.84310173983044 0.136945989577162 380557903.286433 56861155.6542335 -149.802027712989 1010.86942240763 309424960.624578 66494084.2892571 -168.570775195466 1172.59044108915 -3.77441165071145e+28 66368092617.1778 7.50934940000001e+25 316438033.807989 310059933.807989 307780900 16 0.00310207494212322 0
56000 51848.5200025628 2572.80646628768 1.84834418732894 0.137730501228435 380533900.874351 57022889.6632052 -150.228118822602 1010.80565954876 309397951.562901 66681686.4083859 -169.042479758177 1172.43597958358 -3.77441165071145e+28 69487293579.5657 7.50934940000001e+25 316450810.804089 310072710.804089 307780900 16 0.0031023031526603 0
56160 52144.6744462565 2594.9062559901 1.8535863035518 0.13851724147258 380509830.289846 57184613.4556287 -150.654183007081 1010.74171555624 309370867.036185 66869263.7808309 -169.514088152758 1172.28110758465 -3.77441165071145e+28 66618407733.7032 7.50934940000001e+25 316463620.989649 310085520.989649 307780900 16 0.00310253154154095 0
56320 52441.6676019812 2617.13210240985 1.85882808755897 0.139306210171975 380485691.537229 57346327.0025234 -151.08022019002 1010.67759044127 309343707.059835 67056816.3409334 -169.985600117812 1172.12582534434 -3.77441165071145e+28 62416506383.5712 7.50934940000002e+25 316476464.337345 310098364.337345 307780900 16 0.0031027601055828 0
56480 52739.4994165071 2639.48436208872 1.86406953841046 0.140097407188604 380461484.620829 57508030.2749106 -151.506230295021 1010.61328421506 309316471.649304 67244344.023075 -170.457015392073 1171.97013311511 -3.77441165071145e+28 64734307670.8501 7.50934940000002e+25 316489340.819795 310111240.819795 307780900 16 0.00310298884160506 0
56640 53038.1698364541 2661.96339154641 1.86931065516636 0.140890832384066 380437209.544983 57669723.2438135 -151.932213245688 1010.54879688886 309289160.820081 67431846.7616777 -170.928333714402 1171.81403114993 -3.77441165071145e+28 69412365926.3729 7.50934940000001e+25 316502250.409564 310124150.409564 307780900 16 0.00310321774642853 0
56800 53337.6788082918 2684.56954728043 1.87455143688677 0.141686485619566 380412866.314043 57831405.880257 -152.358168965632 1010.48412847395 309261774.5877 67619324.4912039 -171.399554823789 1171.65751970223 -3.77441165071145e+28 64455755557.7611 7.50934940000001e+25 316515193.079155 310137093.079155 307780900 16 0.0031034468168757 0
56960 53638.0262783392 2707.30318576605 1.87979188263188 0.14248436675592 380388454.932371 57993078.1552677 -152.784097378466 1010.41927898164 309234312.967736 67806777.1461568 -171.870678459354 1171.50059902591 -3.77441165071145e+28 66363867952.8778 7.50934940000002e+25 316528168.801018 310150068.801018 307780900 16 0.0031036760497708 0
57120 53939.2121927652 2730.16466345626 1.88503199146193 0.143284475653554 380363975.404342 58154740.0398743 -153.209998407809 1010.35424842328 309206775.975805 67994204.6610803 -172.341704360347 1171.34326937537 -3.77441165071145e+28 67034737321.6499 7.50934940000002e+25 316541177.547544 310163077.547544 307780900 16 0.00310390544193983 0
57280 54241.2364975881 2753.15433678166 1.89027176243721 0.144086812172504 380339427.734345 58316391.5051069 -153.635871977285 1010.28903681024 309179163.627567 68181606.9705586 -172.812632266148 1171.18553100548 -3.77441165071144e+28 65563303486.7928 7.50934940000002e+25 316554219.291069 310176119.291069 307780900 16 0.00310413499021062 0
57440 54544.099138676 2776.27256215044 1.89551119461806 0.144891376172415 380314811.926778 58478032.5219979 -154.06171801052 1010.22364415393 309151475.938721 68368984.0092172 -173.283461916269 1171.02738417159 -3.77441165071145e+28 68300553587.9922 7.50934940000001e+25 316567294.003873 310189194.003873 307780900 16 0.00310436469141292 0
